cell,lon,lat,FG
324238,-120.625,33.625,5
309833,-121.875,36.125,5
330009,-117.875,32.625,5
302628,-123.125,37.375,5
334332,-117.125,31.875,5
200353,-131.875,55.125,5
265180,-125.125,43.875,5
262300,-125.125,44.375,5
318477,-120.875,34.625,5
295425,-123.875,38.625,5
273819,-125.375,42.375,5
204674,-131.625,54.375,5
331450,-117.625,32.375,5
330010,-117.625,32.625,5
260860,-125.125,44.625,5
358820,-115.125,27.625,5
259420,-125.125,44.875,5
263740,-125.125,44.125,5
337213,-116.875,31.375,5
304068,-123.125,37.125,5
325688,-118.125,33.375,5
269500,-125.125,43.125,5
325678,-120.625,33.375,5
322804,-119.125,33.875,5
293984,-124.125,38.875,5
335772,-117.125,31.625,5
312713,-121.875,35.625,5
327129,-117.875,33.125,5
322803,-119.375,33.875,5
256540,-125.125,45.375,5
327130,-117.625,33.125,5
334331,-117.375,31.875,5
302629,-122.875,37.375,5
233492,-127.125,49.375,5
266619,-125.375,43.625,5
279582,-124.625,41.375,5
270940,-125.125,42.875,5
265179,-125.375,43.875,5
328570,-117.625,32.875,5
321360,-120.125,34.125,5
250781,-124.875,46.375,5
219078,-130.625,51.875,5
321356,-121.125,34.125,5
232051,-127.375,49.625,5
315596,-121.125,35.125,5
327119,-120.375,33.125,5
299746,-123.625,37.875,5
270939,-125.375,42.875,5
206106,-133.625,54.125,5
322798,-120.625,33.875,5
324239,-120.375,33.625,5
324237,-120.875,33.625,5
337212,-117.125,31.375,5
276701,-124.875,41.875,5
257980,-125.125,45.125,5
314156,-121.125,35.375,5
331449,-117.875,32.375,5
315594,-121.625,35.125,5
217646,-128.625,52.125,5
305510,-122.625,36.875,5
318475,-121.375,34.625,5
234932,-127.125,49.125,5
268059,-125.375,43.375,5
324246,-118.625,33.625,5
240698,-125.625,48.125,5
317036,-121.125,34.875,5
314153,-121.875,35.375,5
386202,-109.625,22.875,5
312714,-121.625,35.625,5
275259,-125.375,42.125,5
243580,-125.125,47.625,5
338654,-116.625,31.125,5
325689,-117.875,33.375,5
207546,-133.625,53.875,5
301187,-123.375,37.625,5
255100,-125.125,45.625,5
325679,-120.375,33.375,5
361702,-114.625,27.125,5
338653,-116.875,31.125,5
276700,-125.125,41.875,5
315595,-121.375,35.125,5
317035,-121.375,34.875,5
311273,-121.875,35.875,5
265178,-125.625,43.875,5
210428,-133.125,53.375,5
319916,-121.125,34.375,5
278141,-124.875,41.625,5
309832,-122.125,36.125,5
221962,-129.625,51.375,5
325686,-118.625,33.375,5
322797,-120.875,33.875,5
338650,-117.625,31.125,5
360261,-114.875,27.375,5
330008,-118.125,32.625,5
272380,-125.125,42.625,5
324244,-119.125,33.625,5
350178,-115.625,29.125,5
325680,-120.125,33.375,5
286781,-124.875,40.125,5
272379,-125.375,42.625,5
331451,-117.375,32.375,5
341533,-116.875,30.625,5
201794,-131.625,54.875,5
242139,-125.375,47.875,5
328569,-117.875,32.875,5
324245,-118.875,33.625,5
220518,-130.625,51.625,5
203233,-131.875,54.625,5
340094,-116.625,30.875,5
292544,-124.125,39.125,5
211869,-132.875,53.125,5
311274,-121.625,35.875,5
335771,-117.375,31.625,5
332890,-117.625,32.125,5
322799,-120.375,33.875,5
257979,-125.375,45.125,5
240697,-125.875,48.125,5
325684,-119.125,33.375,5
325690,-117.625,33.375,5
230609,-127.875,49.875,5
256539,-125.375,45.375,5
317034,-121.625,34.875,5
223402,-129.625,51.125,5
226286,-128.625,50.625,5
314155,-121.375,35.375,5
188822,-134.625,57.125,5
338652,-117.125,31.125,5
236373,-126.875,48.875,5
253660,-125.125,45.875,5
341535,-116.375,30.625,5
229168,-128.125,50.125,5
318476,-121.125,34.625,5
252220,-125.125,46.125,5
340092,-117.125,30.875,5
204673,-131.875,54.375,5
286782,-124.625,40.125,5
340093,-116.875,30.875,5
205975,-166.375,54.125,6
205974,-166.625,54.125,6
204537,-165.875,54.375,6
204536,-166.125,54.375,6
203098,-165.625,54.625,6
205973,-166.875,54.125,6
204533,-166.875,54.375,6
204535,-166.375,54.375,6
204532,-167.125,54.375,6
203097,-165.875,54.625,6
218913,-171.875,51.875,6
185862,-154.625,57.625,6
213158,-170.625,52.875,6
204534,-166.625,54.375,6
203095,-166.375,54.625,6
175641,170.125,59.625,6
217473,-171.875,52.125,6
207412,-167.125,53.875,6
203096,-166.125,54.625,6
203094,-166.625,54.625,6
185860,-155.125,57.625,6
167045,-178.875,60.875,6
168484,-179.125,60.625,6
165605,-178.875,61.125,6
213159,-170.375,52.875,6
167046,-178.625,60.875,6
184422,-154.625,57.875,6
180128,-148.125,58.625,6
185785,-173.875,57.625,6
221749,177.125,51.625,6
201652,-167.125,54.875,6
203091,-167.375,54.625,6
216029,-172.875,52.375,6
184423,-154.375,57.875,6
203092,-167.125,54.625,6
200210,-167.625,55.125,6
167042,-179.625,60.875,6
184345,-173.875,57.875,6
178689,-147.875,58.875,6
203093,-166.875,54.625,6
197326,-168.625,55.625,6
221748,176.875,51.625,6
220309,177.125,51.875,6
200246,-158.625,55.125,6
183006,-148.625,58.125,6
181567,-148.375,58.375,6
218912,-172.125,51.875,6
177251,-147.375,59.125,6
184443,-149.375,57.875,6
178688,-148.125,58.875,6
218909,-172.875,51.875,6
185861,-154.875,57.625,6
217474,-171.625,52.125,6
168476,178.875,60.875,6
205997,-160.875,54.125,6
194507,-153.375,56.125,6
218908,-173.125,51.875,6
204561,-159.875,54.375,6
207427,-163.375,53.875,6
165584,175.875,61.375,6
165583,175.625,61.375,6
205998,-160.625,54.125,6
193071,-152.375,56.375,6
203090,-167.625,54.625,6
216038,-170.625,52.375,6
188757,-150.875,57.125,6
177252,-147.125,59.125,6
218910,-172.625,51.875,6
168485,-178.875,60.625,6
218891,-177.375,51.875,6
318075,138.625,34.875,7
326704,135.875,33.375,7
312280,129.875,35.875,7
326703,135.625,33.375,7
319515,138.625,34.625,7
318079,139.625,34.875,7
326702,135.375,33.375,7
326705,136.125,33.375,7
272063,155.625,42.875,7
310840,129.875,36.125,7
325265,136.125,33.625,7
272064,155.875,42.875,7
215916,158.875,52.625,7
217356,158.875,52.375,7
273503,155.625,42.625,7
279253,153.125,41.625,7
313720,129.875,35.625,7
270615,153.625,43.125,7
277848,161.875,41.875,7
319517,139.125,34.625,7
316638,139.375,35.125,7
328143,135.625,33.125,7
270614,153.375,43.125,7
218796,158.875,52.125,7
328144,135.875,33.125,7
277847,161.625,41.875,7
266301,155.125,43.875,7
270619,154.625,43.125,7
279254,153.375,41.625,7
279252,152.875,41.625,7
272056,153.875,42.875,7
264862,155.375,44.125,7
280693,153.125,41.375,7
273504,155.875,42.625,7
272057,154.125,42.875,7
269199,159.625,43.375,7
280692,152.875,41.375,7
224553,158.125,51.125,7
280694,153.375,41.375,7
270623,155.625,43.125,7
272058,154.375,42.875,7
328142,135.375,33.125,7
270616,153.875,43.125,7
266300,154.875,43.875,7
264861,155.125,44.125,7
277846,161.375,41.875,7
270624,155.875,43.125,7
272055,153.625,42.875,7
270625,156.125,43.125,7
326701,135.125,33.375,7
280691,152.625,41.375,7
318078,139.375,34.875,7
292188,146.875,39.375,7
273497,154.125,42.625,7
318081,140.125,34.875,7
269175,153.625,43.375,7
280695,153.625,41.375,7
223104,155.875,51.375,7
272059,154.625,42.875,7
266306,156.375,43.875,7
272062,155.375,42.875,7
279248,151.875,41.625,7
266302,155.375,43.875,7
279251,152.625,41.625,7
283564,150.875,40.875,7
280689,152.125,41.375,7
270618,154.375,43.125,7
292189,147.125,39.375,7
270630,157.375,43.125,7
272054,153.375,42.875,7
273496,153.875,42.625,7
273502,155.375,42.625,7
293628,146.875,39.125,7
289310,147.375,39.875,7
269179,154.625,43.375,7
326699,134.625,33.375,7
273498,154.375,42.625,7
273494,153.375,42.625,7
326706,136.375,33.375,7
270620,154.875,43.125,7
279250,152.375,41.625,7
270617,154.125,43.125,7
227422,155.375,50.625,7
280690,152.375,41.375,7
328145,136.125,33.125,7
276376,153.875,42.125,7
280685,151.125,41.375,7
269203,160.625,43.375,7
279249,152.125,41.625,7
279255,153.625,41.625,7
246157,159.125,47.375,7
269176,153.875,43.375,7
280686,151.375,41.375,7
282124,150.875,41.125,7
285046,161.375,40.625,7
247598,159.375,47.125,7
273495,153.625,42.625,7
269188,156.875,43.375,7
272065,156.125,42.875,7
264863,155.625,44.125,7
276377,154.125,42.125,7
297929,142.125,38.375,7
274930,152.375,42.375,7
267758,159.375,43.625,7
269177,154.125,43.375,7
272067,156.625,42.875,7
283606,161.375,40.875,7
266304,155.875,43.875,7
270640,159.875,43.125,7
289309,147.125,39.875,7
251913,158.125,46.375,7
273499,154.625,42.625,7
250477,159.125,46.625,7
280684,150.875,41.375,7
277813,153.125,41.875,7
279288,161.875,41.625,7
249036,158.875,46.875,7
269184,155.875,43.375,7
320955,138.625,34.375,7
638862,55.375,-20.875,8
634550,57.375,-20.125,8
640301,55.125,-21.125,8
644621,55.125,-21.875,8
643180,54.875,-21.625,8
644620,54.875,-21.875,8
644622,55.375,-21.875,8
641739,54.625,-21.375,8
643179,54.625,-21.625,8
635990,57.375,-20.375,8
640300,54.875,-21.125,8
643181,55.125,-21.625,8
644619,54.625,-21.875,8
641740,54.875,-21.375,8
640299,54.625,-21.125,8
644623,55.625,-21.875,8
641741,55.125,-21.375,8
646062,55.375,-22.125,8
643182,55.375,-21.625,8
641738,54.375,-21.375,8
641742,55.375,-21.375,8
638860,54.875,-20.875,8
643178,54.375,-21.625,8
646061,55.125,-22.125,8
646060,54.875,-22.125,8
633110,57.375,-19.875,8
638861,55.125,-20.875,8
640298,54.375,-21.125,8
635989,57.125,-20.375,8
643183,55.625,-21.625,8
644618,54.375,-21.875,8
638859,54.625,-20.875,8
643177,54.125,-21.625,8
646059,54.625,-22.125,8
634549,57.125,-20.125,8
646063,55.625,-22.125,8
643176,53.875,-21.625,8
633111,57.625,-19.875,8
641737,54.125,-21.375,8
644617,54.125,-21.875,8
647501,55.125,-22.375,8
647502,55.375,-22.375,8
637429,57.125,-20.625,8
641736,53.875,-21.375,8
647499,54.625,-22.375,8
644624,55.875,-21.875,8
637430,57.375,-20.625,8
641735,53.625,-21.375,8
640297,54.125,-21.125,8
638858,54.375,-20.875,8
644616,53.875,-21.875,8
643175,53.625,-21.625,8
647500,54.875,-22.375,8
643185,56.125,-21.625,8
666235,58.625,-25.625,8
635988,56.875,-20.375,8
647503,55.625,-22.375,8
647498,54.375,-22.375,8
643174,53.375,-21.625,8
646064,55.875,-22.125,8
644614,53.375,-21.875,8
646058,54.375,-22.125,8
666236,58.875,-25.625,8
644625,56.125,-21.875,8
631670,57.375,-19.625,8
666234,58.375,-25.625,8
641734,53.375,-21.375,8
664794,58.375,-25.375,8
634548,56.875,-20.125,8
640296,53.875,-21.125,8
664790,57.375,-25.375,8
644615,53.625,-21.875,8
648937,54.125,-22.625,8
646065,56.125,-22.125,8
664789,57.125,-25.375,8
297246,-28.625,38.375,9
298685,-28.875,38.125,9
298684,-29.125,38.125,9
301565,-28.875,37.625,9
300124,-29.125,37.875,9
295807,-28.375,38.625,9
304462,-24.625,37.125,9
294361,-29.875,38.875,9
295801,-29.875,38.625,9
303023,-24.375,37.375,9
300123,-29.375,37.875,9
297245,-28.875,38.375,9
298683,-29.375,38.125,9
295814,-26.625,38.625,9
290043,-29.375,39.625,9
304463,-24.375,37.125,9
300125,-28.875,37.875,9
297244,-29.125,38.375,9
297249,-27.875,38.375,9
295800,-30.125,38.625,9
294369,-27.875,38.875,9
300122,-29.625,37.875,9
297243,-29.375,38.375,9
303020,-25.125,37.375,9
295813,-26.875,38.625,9
298690,-27.625,38.125,9
297250,-27.625,38.375,9
298682,-29.625,38.125,9
308781,-24.875,36.375,9
300126,-28.625,37.875,9
297242,-29.625,38.375,9
301564,-29.125,37.625,9
298686,-28.625,38.125,9
304458,-25.625,37.125,9
295805,-28.875,38.625,9
301577,-25.875,37.625,9
298687,-28.375,38.125,9
295804,-29.125,38.625,9
295802,-29.625,38.625,9
297241,-29.875,38.375,9
298689,-27.875,38.125,9
305903,-24.375,36.875,9
297255,-26.375,38.375,9
295803,-29.375,38.625,9
303021,-24.875,37.375,9
297240,-30.125,38.375,9
298688,-28.125,38.125,9
297251,-27.375,38.375,9
300135,-26.375,37.875,9
300127,-28.375,37.875,9
292928,-28.125,39.125,9
298681,-29.875,38.125,9
304464,-24.125,37.125,9
300136,-26.125,37.875,9
298691,-27.375,38.125,9
298694,-26.625,38.125,9
294368,-28.125,38.875,9
294366,-28.625,38.875,9
300129,-27.875,37.875,9
303022,-24.625,37.375,9
305904,-24.125,36.875,9
300128,-28.125,37.875,9
305905,-23.875,36.875,9
300134,-26.625,37.875,9
295815,-26.375,38.625,9
301574,-26.625,37.625,9
300137,-25.875,37.875,9
301576,-26.125,37.625,9
300130,-27.625,37.875,9
301581,-24.875,37.625,9
300121,-29.875,37.875,9
301566,-28.625,37.625,9
295816,-26.125,38.625,9
294362,-29.625,38.875,9
301575,-26.375,37.625,9
295818,-25.625,38.625,9
304465,-23.875,37.125,9
297252,-27.125,38.375,9
297256,-26.125,38.375,9
300133,-26.875,37.875,9
297260,-25.125,38.375,9
308780,-25.125,36.375,9
300131,-27.375,37.875,9
301556,-31.125,37.625,9
300132,-27.125,37.875,9
297253,-26.875,38.375,9
294363,-29.375,38.875,9
298692,-27.125,38.125,9
291486,-28.625,39.375,9
303018,-25.625,37.375,9
301573,-26.875,37.625,9
304457,-25.875,37.125,9
301568,-28.125,37.625,9
301563,-29.375,37.625,9
298695,-26.375,38.125,9
292922,-29.625,39.125,9
301567,-28.375,37.625,9
305902,-24.625,36.875,9
305897,-25.875,36.875,9
303016,-26.125,37.375,9
265605,-18.875,43.875,9
297254,-26.625,38.375,9
291482,-29.625,39.375,9
298680,-30.125,38.125,9
307343,-24.375,36.625,9
305901,-24.875,36.875,9
292926,-28.625,39.125,9
302998,-30.625,37.375,9
297259,-25.375,38.375,9
294360,-30.125,38.875,9
307341,-24.875,36.625,9
300143,-24.375,37.875,9
294365,-28.875,38.875,9
300120,-30.125,37.875,9
298693,-26.875,38.125,9
301569,-27.875,37.625,9
291483,-29.375,39.375,9
307340,-25.125,36.625,9
294367,-28.375,38.875,9
267044,-19.125,43.625,9
295817,-25.875,38.625,9
265604,-19.125,43.875,9
304456,-26.125,37.125,9
301558,-30.625,37.625,9
259843,-19.375,44.875,9
307345,-23.875,36.625,9
301562,-29.625,37.625,9
303019,-25.375,37.375,9
294364,-29.125,38.875,9
303024,-24.125,37.375,9
298698,-25.625,38.125,9
301554,-31.625,37.625,9
300142,-24.625,37.875,9
310218,-25.625,36.125,9
303015,-26.375,37.375,9
294370,-27.625,38.875,9
302997,-30.875,37.375,9
301582,-24.625,37.625,9
297257,-25.875,38.375,9
303017,-25.875,37.375,9
297258,-25.625,38.375,9
298697,-25.875,38.125,9
305881,-29.875,36.875,9
292921,-29.875,39.125,9
307342,-24.625,36.625,9
301555,-31.375,37.625,9
297239,-30.375,38.375,9
297238,-30.625,38.375,9
292925,-28.875,39.125,9
295799,-30.375,38.625,9
298679,-30.375,38.125,9
301553,-31.875,37.625,9
292929,-27.875,39.125,9
295819,-25.375,38.625,9
298700,-25.125,38.125,9
301572,-27.125,37.625,9
297261,-24.875,38.375,9
304438,-30.625,37.125,9
307337,-25.875,36.625,9
295810,-27.625,38.625,9
288631,-22.375,39.875,9
307321,-29.875,36.625,9
298699,-25.375,38.125,9
304427,-33.375,37.125,9
290046,-28.625,39.625,9
303007,-28.375,37.375,9
264165,-18.875,44.125,9
291484,-29.125,39.375,9
307344,-24.125,36.625,9
269924,-19.125,43.125,9
301570,-27.625,37.625,9
292924,-29.125,39.125,9
619322,-149.625,-17.625,10
617883,-149.375,-17.375,10
617882,-149.625,-17.375,10
617884,-149.125,-17.375,10
613554,-151.625,-16.625,10
616443,-149.375,-17.125,10
616444,-149.125,-17.125,10
616445,-148.875,-17.125,10
615003,-149.375,-16.875,10
617885,-148.875,-17.375,10
620763,-149.375,-17.875,10
760809,-57.875,-42.125,11
759369,-57.875,-41.875,11
760808,-58.125,-42.125,11
789598,-60.625,-47.125,11
791038,-60.625,-47.375,11
793917,-60.875,-47.875,11
788158,-60.625,-46.875,11
786719,-60.375,-46.625,11
801119,-60.375,-49.125,11
795357,-60.875,-48.125,11
785280,-60.125,-46.375,11
799678,-60.625,-48.875,11
791037,-60.875,-47.375,11
759370,-57.625,-41.875,11
798238,-60.625,-48.625,11
783840,-60.125,-46.125,11
727707,-53.375,-36.375,11
799679,-60.375,-48.875,11
726268,-53.125,-36.125,11
768003,-59.375,-43.375,11
792477,-60.875,-47.625,11
802560,-60.125,-49.375,11
744978,-55.625,-39.375,11
729146,-53.625,-36.625,11
798239,-60.375,-48.625,11
782400,-60.125,-45.875,11
766564,-59.125,-43.125,11
740659,-55.375,-38.625,11
788159,-60.375,-46.875,11
757930,-57.625,-41.625,11
770882,-59.625,-43.875,11
796798,-60.625,-48.375,11
730585,-53.875,-36.875,11
760810,-57.625,-42.125,11
818392,-62.125,-52.125,11
789597,-60.875,-47.125,11
737780,-55.125,-38.125,11
765125,-58.875,-42.875,11
792478,-60.625,-47.625,11
786720,-60.125,-46.625,11
778081,-59.875,-45.125,11
747857,-55.875,-39.875,11
762248,-58.125,-42.375,11
755052,-57.125,-41.125,11
733463,-54.375,-37.375,11
816950,-62.625,-51.875,11
818391,-62.375,-52.125,11
762247,-58.375,-42.375,11
796797,-60.875,-48.375,11
742099,-55.375,-38.875,11
763688,-58.125,-42.625,11
763686,-58.625,-42.625,11
749296,-56.125,-40.125,11
804002,-59.625,-49.625,11
776641,-59.875,-44.875,11
779521,-59.875,-45.375,11
768005,-58.875,-43.375,11
759374,-56.625,-41.875,11
788160,-60.125,-46.875,11
760811,-57.375,-42.125,11
805444,-59.125,-49.875,11
757935,-56.375,-41.625,11
789599,-60.375,-47.125,11
791039,-60.375,-47.375,11
824164,-59.125,-53.125,11
763691,-57.375,-42.625,11
756496,-56.125,-41.375,11
732024,-54.125,-37.125,11
805445,-58.875,-49.875,11
759371,-57.375,-41.875,11
753613,-56.875,-40.875,11
762249,-57.875,-42.375,11
801120,-60.125,-49.125,11
734902,-54.625,-37.625,11
769445,-58.875,-43.625,11
762253,-56.875,-42.375,11
762250,-57.625,-42.375,11
759373,-56.875,-41.875,11
732027,-53.375,-37.125,11
773764,-59.125,-44.375,11
768007,-58.375,-43.375,11
770885,-58.875,-43.875,11
824163,-59.375,-53.125,11
763687,-58.375,-42.625,11
773763,-59.375,-44.375,11
829950,-52.625,-54.125,11
765129,-57.875,-42.875,11
765127,-58.375,-42.875,11
766567,-58.375,-43.125,11
759375,-56.375,-41.875,11
766566,-58.625,-43.125,11
769444,-59.125,-43.625,11
762252,-57.125,-42.375,11
783841,-59.875,-46.125,11
734909,-52.875,-37.625,11
729149,-52.875,-36.625,11
733468,-53.125,-37.375,11
730586,-53.625,-36.875,11
775203,-59.375,-44.625,11
831380,-55.125,-54.375,11
742108,-53.125,-38.875,11
782401,-59.875,-45.875,11
757936,-56.125,-41.625,11
765130,-57.625,-42.875,11
756497,-55.875,-41.375,11
768006,-58.625,-43.375,11
770884,-59.125,-43.875,11
792480,-60.125,-47.625,11
789600,-60.125,-47.125,11
791040,-60.125,-47.375,11
769446,-58.625,-43.625,11
760813,-56.875,-42.125,11
772324,-59.125,-44.125,11
825637,-50.875,-53.375,11
776642,-59.625,-44.875,11
760812,-57.125,-42.125,11
732026,-53.625,-37.125,11
739229,-52.875,-38.375,11
825640,-50.125,-53.375,11
772325,-58.875,-44.125,11
765128,-58.125,-42.875,11
763692,-57.125,-42.625,11
736350,-52.625,-37.875,11
827069,-52.875,-53.625,11
827070,-52.625,-53.625,11
769443,-59.375,-43.625,11
740669,-52.875,-38.625,11
737790,-52.625,-38.125,11
763689,-57.875,-42.625,11
780961,-59.875,-45.625,11
762251,-57.375,-42.375,11
776643,-59.375,-44.875,11
766565,-58.875,-43.125,11
621075,-71.375,-17.875,12
616752,-72.125,-17.125,12
619634,-71.625,-17.625,12
590812,-77.125,-12.625,12
618159,-80.375,-17.375,12
587930,-77.625,-12.125,12
608080,-80.125,-15.625,12
621043,-79.375,-17.875,12
609520,-80.125,-15.875,12
616722,-79.625,-17.125,12
628247,-78.375,-19.125,12
629686,-78.625,-19.375,12
589370,-77.625,-12.375,12
609521,-79.875,-15.875,12
621042,-79.625,-17.875,12
649879,-70.375,-22.875,12
618160,-80.125,-17.375,12
616719,-80.375,-17.125,12
608079,-80.375,-15.625,12
616720,-80.125,-17.125,12
606639,-80.375,-15.375,12
621074,-71.625,-17.875,12
615280,-80.125,-16.875,12
586487,-78.375,-11.875,12
618163,-79.375,-17.375,12
615282,-79.625,-16.875,12
628246,-78.625,-19.125,12
622482,-79.625,-18.125,12
612400,-80.125,-16.375,12
622516,-71.125,-18.125,12
619603,-79.375,-17.625,12
609519,-80.375,-15.875,12
625365,-78.875,-18.625,12
615279,-80.375,-16.875,12
590793,-81.875,-12.625,12
610960,-80.125,-16.125,12
605199,-80.375,-15.125,12
618193,-71.875,-17.375,12
615283,-79.375,-16.875,12
621041,-79.875,-17.875,12
610962,-79.625,-16.125,12
613841,-79.875,-16.625,12
600895,-76.375,-14.375,12
589352,-82.125,-12.375,12
606640,-80.125,-15.375,12
616723,-79.375,-17.125,12
618162,-79.625,-17.375,12
625398,-70.625,-18.625,12
623924,-79.125,-18.375,12
592252,-77.125,-12.875,12
606638,-80.625,-15.375,12
590810,-77.625,-12.625,12
605218,-75.625,-15.125,12
615281,-79.875,-16.875,12
580713,-81.875,-10.875,12
590792,-82.125,-12.625,12
605198,-80.625,-15.125,12
618165,-78.875,-17.375,12
619605,-78.875,-17.625,12
613842,-79.625,-16.625,12
626807,-78.375,-18.875,12
619601,-79.875,-17.625,12
616721,-79.875,-17.125,12
612401,-79.875,-16.375,12
616724,-79.125,-17.125,12
616725,-78.875,-17.125,12
589351,-82.375,-12.375,12
626806,-78.625,-18.875,12
618164,-79.125,-17.375,12
619599,-80.375,-17.625,12
623925,-78.875,-18.375,12
592233,-81.875,-12.875,12
625366,-78.625,-18.625,12
590809,-77.875,-12.625,12
598014,-76.625,-13.875,12
608078,-80.625,-15.625,12
593693,-76.875,-13.125,12
599436,-81.125,-14.125,12
623923,-79.375,-18.375,12
609518,-80.625,-15.875,12
619604,-79.125,-17.625,12
587911,-82.375,-12.125,12
621044,-79.125,-17.875,12
625367,-78.375,-18.625,12
610961,-79.875,-16.125,12
593692,-77.125,-13.125,12
608081,-79.875,-15.625,12
649878,-70.625,-22.875,12
622481,-79.875,-18.125,12
626805,-78.875,-18.875,12
612402,-79.625,-16.375,12
622483,-79.375,-18.125,12
579270,-82.625,-10.625,12
596573,-76.875,-13.625,12
621040,-80.125,-17.875,12
619602,-79.625,-17.625,12
595107,-83.375,-13.375,12
638359,-70.375,-20.875,12
580728,-78.125,-10.875,12
629687,-78.375,-19.375,12
595108,-83.125,-13.375,12
596574,-76.625,-13.625,12
598013,-76.875,-13.875,12
612426,-73.625,-16.375,12
589350,-82.625,-12.375,12
586488,-78.125,-11.875,12
616718,-80.625,-17.125,12
609522,-79.625,-15.875,12
582153,-81.875,-11.125,12
625364,-79.125,-18.625,12
615285,-78.875,-16.875,12
609517,-80.875,-15.875,12
587927,-78.375,-12.125,12
615284,-79.125,-16.875,12
586489,-77.875,-11.875,12
606659,-75.375,-15.375,12
582168,-78.125,-11.125,12
610959,-80.375,-16.125,12
629685,-78.875,-19.375,12
602335,-76.375,-14.625,12
616726,-78.625,-17.125,12
633937,-95.875,-20.125,12
592232,-82.125,-12.875,12
597992,-82.125,-13.875,12
593667,-83.375,-13.125,12
613839,-80.375,-16.625,12
619633,-71.875,-17.625,12
603758,-80.625,-14.875,12
639799,-70.375,-21.125,12
595133,-76.875,-13.375,12
622484,-79.125,-18.125,12
583594,-81.625,-11.375,12
651318,-70.625,-23.125,12
623926,-78.625,-18.375,12
613840,-80.125,-16.625,12
596550,-82.625,-13.625,12
619600,-80.125,-17.625,12
589353,-81.875,-12.375,12
603776,-76.125,-14.875,12
592234,-81.625,-12.875,12
612399,-80.375,-16.375,12
636919,-70.375,-20.625,12
579269,-82.875,-10.625,12
580712,-82.125,-10.875,12
596547,-83.375,-13.625,12
595106,-83.625,-13.375,12
612393,-81.875,-16.375,12
587929,-77.875,-12.125,12
589369,-77.875,-12.375,12
597997,-80.875,-13.875,12
587928,-78.125,-12.125,12
596572,-77.125,-13.625,12
616751,-72.375,-17.125,12
585047,-78.375,-11.625,12
603757,-80.875,-14.875,12
618161,-79.875,-17.375,12
599454,-76.625,-14.125,12
632497,-95.875,-19.875,12
621045,-78.875,-17.875,12
619598,-80.625,-17.625,12
599432,-82.125,-14.125,12
621046,-78.625,-17.875,12
632514,-91.625,-19.875,12
587910,-82.625,-12.125,12
585048,-78.125,-11.625,12
603755,-81.375,-14.875,12
615278,-80.625,-16.875,12
590794,-81.625,-12.625,12
606637,-80.875,-15.375,12
595132,-77.125,-13.375,12
619606,-78.625,-17.625,12
605197,-80.875,-15.125,12
595109,-82.875,-13.375,12
597996,-81.125,-13.875,12
603756,-81.125,-14.875,12
592248,-78.125,-12.875,12
610963,-79.375,-16.125,12
612403,-79.375,-16.375,12
635393,-91.875,-20.375,12
593673,-81.875,-13.125,12
596548,-83.125,-13.625,12
626796,-81.125,-18.875,12
600871,-82.375,-14.375,12
590811,-77.375,-12.625,12
615311,-72.375,-16.875,12
596549,-82.875,-13.625,12
579271,-82.375,-10.625,12
580711,-82.375,-10.875,12
608077,-80.875,-15.625,12
635479,-70.375,-20.375,12
577830,-82.625,-10.375,12
590791,-82.375,-12.625,12
615309,-72.875,-16.875,12
618158,-80.625,-17.375,12
592251,-77.375,-12.875,12
593668,-83.125,-13.125,12
629660,-85.125,-19.375,12
596555,-81.375,-13.625,12
625363,-79.375,-18.625,12
632532,-87.125,-19.875,12
593674,-81.625,-13.125,12
641239,-70.375,-21.375,12
628279,-70.375,-19.125,12
583607,-78.375,-11.375,12
628245,-78.875,-19.125,12
618192,-72.125,-17.375,12
612390,-82.625,-16.375,12
623957,-70.875,-18.375,12
587912,-82.125,-12.125,12
646999,-70.375,-22.375,12
603759,-80.375,-14.875,12
633954,-91.625,-20.125,12
610958,-80.625,-16.125,12
582154,-81.625,-11.125,12
623922,-79.625,-18.375,12
592249,-77.875,-12.875,12
622514,-71.625,-18.125,12
606658,-75.625,-15.375,12
580726,-78.625,-10.875,12
610957,-80.875,-16.125,12
613844,-79.125,-16.625,12
648439,-70.375,-22.625,12
633953,-91.875,-20.125,12
628248,-78.125,-19.125,12
625362,-79.625,-18.625,12
583608,-78.125,-11.375,12
632495,-96.375,-19.875,12
613845,-78.875,-16.625,12
608100,-75.125,-15.625,12
631057,-95.875,-19.625,12
626715,-101.375,-18.875,12
274851,132.625,42.375,13
274852,132.875,42.375,13
276285,131.125,42.125,13
274846,131.375,42.375,13
276284,130.875,42.125,13
274849,132.125,42.375,13
274853,133.125,42.375,13
274850,132.375,42.375,13
274854,133.375,42.375,13
274848,131.875,42.375,13
274855,133.625,42.375,13
274847,131.625,42.375,13
458338,-75.625,10.375,14
454021,-74.875,11.125,14
452581,-74.875,11.375,14
449725,-68.875,11.875,14
452580,-75.125,11.375,14
462642,-79.625,9.625,14
462641,-79.875,9.625,14
454023,-74.375,11.125,14
448284,-69.125,12.125,14
454020,-75.125,11.125,14
458337,-75.875,10.375,14
449726,-68.625,11.875,14
448283,-69.375,12.125,14
449724,-69.125,11.875,14
448282,-69.625,12.125,14
456898,-75.625,10.625,14
458336,-76.125,10.375,14
451140,-75.125,11.625,14
452582,-74.625,11.375,14
445354,-81.625,12.625,14
442519,-70.375,13.125,14
518156,118.875,0.125,15
